0.955078125,0.0283203125,0.0380859375,0.0361328125,0.025390625,0.0234375,0.0712890625,0.0439453125,0.0458984375,0.08203125,0.0126953125,0.0302734375,0.029296875,0.041015625,0.15625,0.25,0.099609375,0.0146484375,0.015625,0.064453125,0.037109375,0.015625,0.0283203125,0.099609375
0.0283203125,0.9345703125,0.0498046875,0.0693359375,0.056640625,0.40625,0.076171875,0.0771484375,0.0634765625,0.1416015625,0.1533203125,0.0810546875,0.275390625,0.0458984375,0.0224609375,0.017578125,0.1650390625,0.09765625,0.12109375,0.0419921875,0.0595703125,0.109375,0.1943359375,0.126953125
0.0380859375,0.0498046875,0.955078125,0.1552734375,0.134765625,0.01171875,0.4130859375,0.04296875,0.0263671875,0.0234375,0.4130859375,0.0673828125,0.072265625,0.037109375,0.0634765625,0.015625,0.064453125,0.044921875,0.0537109375,0.1044921875,0.134765625,0.0126953125,0.3408203125,0.0126953125
0.0361328125,0.0693359375,0.1552734375,0.9462890625,0.0126953125,0.07421875,0.15234375,0.0205078125,0.09375,0.02734375,0.1201171875,0.0859375,0.0263671875,0.0166015625,0.095703125,0.068359375,0.1142578125,0.0537109375,0.0556640625,0.068359375,0.0234375,0.0537109375,0.083984375,0.07421875
0.025390625,0.056640625,0.134765625,0.0126953125,0.94921875,0.03125,0.0693359375,0.0517578125,0.05078125,0.1298828125,0.052734375,0.048828125,0.037109375,0.236328125,0.052734375,0.0625,0.0341796875,0.1923828125,0.0654296875,0.1220703125,0.453125,0.078125,0.0859375,0.0263671875
0.0234375,0.40625,0.01171875,0.07421875,0.03125,0.9365234375,0.0185546875,0.0849609375,0.1279296875,0.078125,0.02734375,0.0498046875,0.1416015625,0.0810546875,0.0322265625,0.046875,0.0712890625,0.1181640625,0.12890625,0.041015625,0.03125,0.03125,0.0615234375,0.0771484375
0.0712890625,0.076171875,0.4130859375,0.15234375,0.0693359375,0.0185546875,0.9375,0.10546875,0.0654296875,0.0341796875,0.39453125,0.0927734375,0.03515625,0.01171875,0.11328125,0.052734375,0.1220703125,0.1025390625,0.1474609375,0.1953125,0.138671875,0.03125,0.3837890625,0.0439453125
0.0439453125,0.0771484375,0.04296875,0.0205078125,0.0517578125,0.0849609375,0.10546875,0.9443359375,0.0439453125,0.046875,0.1708984375,0.0390625,0.078125,0.048828125,0.1484375,0.1123046875,0.015625,0.0546875,0.095703125,0.0244140625,0.0810546875,0.041015625,0.1953125,0.0390625
0.0458984375,0.0634765625,0.0263671875,0.09375,0.05078125,0.1279296875,0.0654296875,0.0439453125,0.94140625,0.1103515625,0.0791015625,0.0224609375,0.033203125,0.125,0.0576171875,0.041015625,0.017578125,0.0458984375,0.033203125,0.013671875,0.0595703125,0.0263671875,0.0908203125,0.1748046875
0.08203125,0.1416015625,0.0234375,0.02734375,0.1298828125,0.078125,0.0341796875,0.046875,0.1103515625,0.958984375,0.0390625,0.0908203125,0.21484375,0.181640625,0.068359375,0.11328125,0.1123046875,0.05859375,0.0537109375,0.0419921875,0.0810546875,0.0595703125,0.041015625,0.0732421875
0.0126953125,0.1533203125,0.4130859375,0.1201171875,0.052734375,0.02734375,0.39453125,0.1708984375,0.0791015625,0.0390625,0.943359375,0.060546875,0.0478515625,0.0380859375,0.0693359375,0.0166015625,0.0380859375,0.1494140625,0.224609375,0.0869140625,0.126953125,0.076171875,0.693359375,0.02734375
0.0302734375,0.0810546875,0.0673828125,0.0859375,0.048828125,0.0498046875,0.0927734375,0.0390625,0.0224609375,0.0908203125,0.060546875,0.947265625,0.1884765625,0.0478515625,0.0751953125,0.041015625,0.50390625,0.0517578125,0.041015625,0.5029296875,0.0869140625,0.15625,0.0595703125,0.01171875
0.029296875,0.275390625,0.072265625,0.0263671875,0.037109375,0.1416015625,0.03515625,0.078125,0.033203125,0.21484375,0.0478515625,0.1884765625,0.9345703125,0.0478515625,0.0283203125,0.0380859375,0.2099609375,0.06640625,0.08203125,0.12109375,0.078125,0.1337890625,0.0615234375,0.0712890625
0.041015625,0.0458984375,0.037109375,0.0166015625,0.236328125,0.0810546875,0.01171875,0.048828125,0.125,0.181640625,0.0380859375,0.0478515625,0.0478515625,0.9345703125,0.0419921875,0.0634765625,0.04296875,0.21484375,0.1591796875,0.0654296875,0.18359375,0.0234375,0.0517578125,0.037109375
0.15625,0.0224609375,0.0634765625,0.095703125,0.052734375,0.0322265625,0.11328125,0.1484375,0.0576171875,0.068359375,0.0693359375,0.0751953125,0.0283203125,0.0419921875,0.94921875,0.0615234375,0.0458984375,0.0595703125,0.060546875,0.037109375,0.1376953125,0.0224609375,0.0810546875,0.0771484375
0.25,0.017578125,0.015625,0.068359375,0.0625,0.046875,0.052734375,0.1123046875,0.041015625,0.11328125,0.0166015625,0.041015625,0.0380859375,0.0634765625,0.0615234375,0.94140625,0.0654296875,0.0302734375,0.0126953125,0.0361328125,0.0341796875,0.0244140625,0.013671875,0.109375
0.099609375,0.1650390625,0.064453125,0.1142578125,0.0341796875,0.0712890625,0.1220703125,0.015625,0.017578125,0.1123046875,0.0380859375,0.50390625,0.2099609375,0.04296875,0.0458984375,0.0654296875,0.9501953125,0.1142578125,0.095703125,0.5400390625,0.08203125,0.0595703125,0.06640625,0.01171875
0.0146484375,0.09765625,0.044921875,0.0537109375,0.1923828125,0.1181640625,0.1025390625,0.0546875,0.0458984375,0.05859375,0.1494140625,0.0517578125,0.06640625,0.21484375,0.0595703125,0.0302734375,0.1142578125,0.939453125,0.5625,0.138671875,0.369140625,0.0078125,0.1318359375,0.0087890625
0.015625,0.12109375,0.0537109375,0.0556640625,0.0654296875,0.12890625,0.1474609375,0.095703125,0.033203125,0.0537109375,0.224609375,0.041015625,0.08203125,0.1591796875,0.060546875,0.0126953125,0.095703125,0.5625,0.9501953125,0.0947265625,0.21484375,0.0185546875,0.2412109375,0.0224609375
0.064453125,0.0419921875,0.1044921875,0.068359375,0.1220703125,0.041015625,0.1953125,0.0244140625,0.013671875,0.0419921875,0.0869140625,0.5029296875,0.12109375,0.0654296875,0.037109375,0.0361328125,0.5400390625,0.138671875,0.0947265625,0.9462890625,0.2197265625,0.08984375,0.0908203125,0.0205078125
